sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
"['``', 'And', 'has', 'had', 'no', 'letters', 'or', 'callers', '?', ""''""]"	"['``', 'CC', 'VBZ', 'VBN', 'DT', 'NNS', 'CC', 'NNS', '.', ""''""]"	['.', 'CONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'CONJ', 'NOUN', '.', '.']	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS']	[0, 13, 16, 28, 9, 24, 13, 24, 17, 25]	[0, 9, 4, 4, 6, 2, 9, 2, 0, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]	[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]
"['``', 'None', '.', ""''""]"	"['``', 'NN', '.', ""''""]"	['.', 'NOUN', '.', '.']	['O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS']	[0, 11, 17, 25]	[0, 2, 0, 0]	[0, 1, 0, 0]	[0, 0, 0, 0]	[1, 1, 1, 1]
"['``', 'No', ',', 'sir', ';', 'he', 'looks', 'a-', 'fter', 'himself', 'entirely', '.', ""''""]"	"['``', 'UH', ',', 'NNP', ':', 'PRP', 'VBZ', 'AFF', 'IN', 'PRP', 'RB', '.', ""''""]"	['.', 'X', '.', 'NOUN', '.', 'PRON', 'VERB', 'AFF', 'ADP', 'PRON', 'ADV', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 2, 3, 19, 4, 16, 12, 7, 4, 1, 17, 25]	[0, 11, 0, 2, 0, 3, 4, 8, 5, 3, 1, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['``', 'He', 'had', 'one', 'big', 'brown', 'bag', 'with', 'him', '--', 'nothing', 'else', '.', ""''""]"	"['``', 'PRP', 'VBD', 'CD', 'JJ', 'JJ', 'NN', 'IN', 'PRP', ':', 'NN', 'RB', '.', ""''""]"	['.', 'PRON', 'VERB', 'X', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', '.', 'NOUN', 'ADV', '.', '.']	['O', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'NS']	[0, 4, 22, 29, 10, 10, 11, 7, 4, 19, 11, 1, 17, 25]	[0, 3, 4, 11, 7, 7, 2, 5, 3, 0, 2, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]
"['``', 'Well', ',', 'we', 'do', ""n't"", 'seem', 'to', 'have', 'much', 'material', 'to', 'help', 'us', '.']"	['``', 'UH', ',', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'RB', 'JJ', 'TO', 'VB', 'PRP', '.']	['.', 'X', '.', 'PRON', 'VERB', 'ADV', 'VERB', 'PRT', 'VERB', 'ADV', 'ADJ', 'PRT', 'VERB', 'PRON', '.']	['O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[0, 30, 2, 4, 8, 1, 6, 23, 6, 1, 10, 23, 6, 4, 17]	[0, 11, 0, 3, 4, 1, 4, 10, 4, 1, 7, 10, 4, 3, 0]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
"['Do', 'you', 'say', 'nothing', 'has', 'come', 'out', 'of', 'that', 'room', '--', 'ab-', 'solutely', 'nothing', '?', ""''""]"	"['VBP', 'PRP', 'VB', 'NN', 'VBZ', 'VBN', 'IN', 'IN', 'DT', 'NN', ':', 'AFF', 'RB', 'NN', '.', ""''""]"	['VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', '.', 'AFF', 'ADV', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[8, 4, 6, 11, 16, 28, 7, 7, 9, 11, 19, 12, 1, 11, 17, 25]	[4, 3, 4, 2, 4, 4, 5, 5, 6, 2, 0, 8, 1, 2, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
"['Do', 'you', 'say', 'nothing', 'has', 'come', 'out', 'of', 'that', 'room', '--', 'ab-', 'solutely', 'nothing', '?', ""''""]"	"['VBP', 'PRP', 'VB', 'NN', 'VBZ', 'VBN', 'IN', 'IN', 'DT', 'NN', ':', 'AFF', 'RB', 'NN', '.', ""''""]"	['VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', '.', 'AFF', 'ADV', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'I', 'I', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'S', 'S', 'NS', 'NS', 'NS']	[8, 4, 6, 11, 16, 28, 7, 7, 9, 11, 19, 12, 1, 11, 17, 25]	[4, 3, 4, 2, 4, 4, 5, 5, 6, 2, 0, 8, 1, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
"['``', 'There', 'is', 'nothing', 'here', ',', ""''"", 'said', 'he', '.']"	"['``', 'EX', 'VBZ', 'NN', 'RB', ',', ""''"", 'VBD', 'PRP', '.']"	['.', 'DET', 'VERB', 'NOUN', 'ADV', '.', '.', 'VERB', 'PRON', '.']	['O', 'I', 'I', 'O', 'I', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 31, 16, 11, 1, 2, 25, 22, 4, 17]	[0, 6, 4, 2, 1, 0, 0, 4, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]
"['``', 'I', 'do', ""n't"", 'un-', 'derstand', 'that', '.']"	['``', 'PRP', 'VBP', 'RB', 'AFF', 'VB', 'DT', '.']	['.', 'PRON', 'VERB', 'ADV', 'AFF', 'VERB', 'DET', '.']	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS']	[0, 4, 8, 1, 12, 6, 9, 17]	[0, 3, 4, 1, 8, 4, 6, 0]	[0, 0, 0, 1, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 1, 1, 0]	[1, 0, 0, 1, 0, 0, 0, 1]
['``', 'No', ',', 'no', ';', 'the', 'end', 'is', 'matted', '.']	['``', 'UH', ',', 'RB', ':', 'DT', 'NN', 'VBZ', 'JJ', '.']	['.', 'X', '.', 'ADV', '.', 'DET', 'NOUN', 'VERB', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 2, 1, 19, 9, 11, 16, 10, 17]	[0, 11, 0, 1, 0, 6, 2, 4, 7, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['``', 'No', ',', 'no', ';', 'the', 'end', 'is', 'matted', '.']	['``', 'UH', ',', 'RB', ':', 'DT', 'NN', 'VBZ', 'JJ', '.']	['.', 'X', '.', 'ADV', '.', 'DET', 'NOUN', 'VERB', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 2, 1, 19, 9, 11, 16, 10, 17]	[0, 11, 0, 1, 0, 6, 2, 4, 7, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['I', 'suppose', 'there', 'could', 'not', 'be', 'two', 'people', 'in', 'your', 'rooms', ',', 'Mrs.', 'Warren', '?', ""''""]"	"['PRP', 'VBP', 'EX', 'MD', 'RB', 'VB', 'CD', 'NNS', 'IN', 'PRP$', 'NNS', ',', 'NNP', 'NNP', '.', ""''""]"	['PRON', 'VERB', 'DET', 'VERB', 'ADV', 'VERB', 'X', 'NOUN', 'ADP', 'PRON', 'NOUN', '.', 'NOUN', 'NOUN', '.', '.']	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS']	[4, 8, 31, 5, 1, 6, 29, 24, 7, 20, 24, 2, 3, 3, 17, 25]	[3, 4, 6, 4, 1, 4, 11, 2, 5, 3, 2, 0, 2, 2, 0, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
['``', 'No', ',', 'sir', '.']	['``', 'UH', ',', 'NNP', '.']	['.', 'X', '.', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 2, 3, 17]	[0, 11, 0, 2, 0]	[0, 1, 0, 0, 0]	[0, 0, 0, 0, 0]	[1, 1, 1, 1, 1]
['A-', 'fter', 'all', ',', 'you', 'have', 'nothing', 'to', 'complain', 'of', '.']	['AFF', 'IN', 'DT', ',', 'PRP', 'VBP', 'NN', 'TO', 'VB', 'IN', '.']	['AFF', 'ADP', 'DET', '.', 'PRON', 'VERB', 'NOUN', 'PRT', 'VERB', 'ADP', '.']	['O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS']	[12, 7, 9, 2, 4, 8, 11, 23, 6, 7, 17]	[8, 5, 6, 0, 3, 4, 2, 10, 4, 5, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]	[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]
['You', 'have', 'received', 'your', 'rent', ',', 'and', 'he', 'is', 'not', 'a', 'troublesome', 'lodger', ',', 'though', 'he', 'is', 'certainly', 'an', 'un-', 'usual', 'one', '.']	['PRP', 'VBP', 'VBN', 'PRP$', 'NN', ',', 'CC', 'PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'IN', 'PRP', 'VBZ', 'RB', 'DT', 'AFF', 'JJ', 'CD', '.']	['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', '.', 'ADP', 'PRON', 'VERB', 'ADV', 'DET', 'AFF', 'ADJ', 'X', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[4, 8, 28, 20, 11, 2, 13, 4, 16, 1, 9, 10, 11, 2, 7, 4, 16, 1, 9, 12, 10, 29, 17]	[3, 4, 4, 3, 2, 0, 9, 3, 4, 1, 6, 7, 2, 0, 5, 3, 4, 1, 6, 8, 7, 11, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['You', 'have', 'received', 'your', 'rent', ',', 'and', 'he', 'is', 'not', 'a', 'troublesome', 'lodger', ',', 'though', 'he', 'is', 'certainly', 'an', 'un-', 'usual', 'one', '.']	['PRP', 'VBP', 'VBN', 'PRP$', 'NN', ',', 'CC', 'PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'IN', 'PRP', 'VBZ', 'RB', 'DT', 'AFF', 'JJ', 'CD', '.']	['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', '.', 'ADP', 'PRON', 'VERB', 'ADV', 'DET', 'AFF', 'ADJ', 'X', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'NS', 'S', 'S', 'NS']	[4, 8, 28, 20, 11, 2, 13, 4, 16, 1, 9, 10, 11, 2, 7, 4, 16, 1, 9, 12, 10, 29, 17]	[3, 4, 4, 3, 2, 0, 9, 3, 4, 1, 6, 7, 2, 0, 5, 3, 4, 1, 6, 8, 7, 11, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1]
['He', 'pays', 'you', 'well', ',', 'and', 'if', 'he', 'chooses', 'to', 'lie', 'concealed', 'it', 'is', 'no', 'direct', 'business', 'of', 'yours', '.']	['PRP', 'VBZ', 'PRP', 'RB', ',', 'CC', 'IN', 'PRP', 'VBZ', 'TO', 'VB', 'VBN', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNS', '.']	['PRON', 'VERB', 'PRON', 'ADV', '.', 'CONJ', 'ADP', 'PRON', 'VERB', 'PRT', 'VERB', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS']	[4, 16, 4, 1, 2, 13, 7, 4, 16, 23, 6, 28, 4, 16, 9, 10, 11, 7, 24, 17]	[3, 4, 3, 1, 0, 9, 5, 3, 4, 10, 4, 4, 3, 4, 6, 7, 2, 5, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
['We', 'have', 'no', 'excuse', 'for', 'an', 'in-', 'trusion', 'upon', 'his', 'privacy', 'un-', 'til', 'we', 'have', 'some', 'reason', 'to', 'think', 'that', 'there', 'is', 'a', 'guilty', 'reason', 'for', 'it', '.']	['PRP', 'VBP', 'DT', 'NN', 'IN', 'DT', 'AFF', 'NN', 'IN', 'PRP$', 'NN', 'AFF', 'IN', 'PRP', 'VBP', 'DT', 'NN', 'TO', 'VB', 'IN', 'EX', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'PRP', '.']	['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'AFF', 'NOUN', 'ADP', 'PRON', 'NOUN', 'AFF', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'PRT', 'VERB', 'ADP', 'DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', '.']	['I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[4, 8, 9, 11, 7, 9, 12, 11, 7, 20, 11, 12, 7, 4, 8, 9, 11, 23, 6, 7, 31, 16, 9, 10, 11, 7, 4, 17]	[3, 4, 6, 2, 5, 6, 8, 2, 5, 3, 2, 8, 5, 3, 4, 6, 2, 10, 4, 5, 6, 4, 6, 7, 2, 5, 3, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
"['I', ""'ve"", 'taken', 'up', 'the', 'matter', ',', 'and', 'I', 'wo', ""n't"", 'lose', 'sight', 'of', 'it', '.']"	['PRP', 'VBP', 'VBN', 'RP', 'DT', 'NN', ',', 'CC', 'PRP', 'MD', 'RB', 'VB', 'NN', 'IN', 'PRP', '.']	['PRON', 'VERB', 'VERB', 'PRT', 'DET', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'PRON', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS']	[4, 8, 28, 27, 9, 11, 2, 13, 4, 5, 1, 6, 11, 7, 4, 17]	[3, 4, 4, 10, 6, 2, 0, 9, 3, 4, 1, 4, 2, 5, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]
