sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
` If the lady who fainted on Brixton bus 'she does not interest me .	False	False	Mr. Gregson and I ran him to ground in that big tenement house	False	True	neutral
You do not object to tobacco , I take it ?	False	False	"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	neutral
in New York this lady 's husband will receive a pretty general vote of thanks	False	True	""" Well , apart from this cigarette-end , was it not suggestive that the only time the lodger went out was immediately after his taking the rooms ?"	False	False	neutral
""" Education never ends , Watson ."	False	False	Gennaro had not yet returned when he came .	False	False	neutral
This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	We KNOW he is at the bottom of fifty murders , and yet we have nothing positive we can take him on .	False	False	neutral
That nightthe night that I read his terrorI put my arms round him and I implored him by his love for me and by all that he held dear to hold nothing from me , and to tell me why this huge man overshadowed him so .	False	False	That can not be all , Watson ?	False	False	neutral
""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food	False	True	neutral
Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	neutral
There , dimly outlined at the top window , I could see the shadow of a head , a woman 's head , gazing tensely , rigidly , out into the night , waiting with breathless suspense for the renewal of that interrupted message .	False	False	There 's three folk come out since he went in	False	True	neutral
you ' ve said enough to make it very clear that we shall want you at the Yard	False	True	they would have done	False	True	neutral
"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	He pays you well , and if he chooses to lie concealed it is no direct business of yours .	False	False	neutral
He told me after he had taken the rooms that he would do so and asked me not to bar the door .	False	False	""" No , no ; the end is matted ."	False	False	neutral
Well , this morning he had not gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb .	False	False	That was in yesterday 's paper , and there is nothing in to-day 's .	False	False	neutral
I 've taken up the matter , and I wo not lose sight of it .	False	False	""" He had one big brown bag with himnothing else . """	False	False	neutral
your new lodger remains in his rooms	False	True	You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	neutral
I can stand	False	True	Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can not slip us .	False	False	neutral
The man can not come near the woman , or he will guide their enemies to her .	False	False	""" Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , "" I am not very clear yet who you are or what you are ; but you 've said enough to make it very clear that we shall want you at the Yard . """	False	False	neutral
"If we wait a little , Watson , I do not doubt that the affair will grow more intelligible . """	False	False	Since he can not communicate with her direct , he has recourse to the agony column of a paper .	False	False	neutral
""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	he could not print it	False	True	neutral
he went in	False	True	We have no excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	False	False	neutral
He pays you well	False	True	That nightthe night that I read his terrorI put my arms round him and I implored him by his love for me and by all that he held dear to hold nothing from me , and to tell me why this huge man overshadowed him so .	False	False	neutral
"I suppose when you doctored you found yourself studying cases without thought of a fee ? """	False	False	Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	neutral
we should find a woman , and no ordinary woman , Watson	False	True	""" No , sir ; he looks after himself entirely . """	False	False	neutral
It is not an easy problem	False	True	""" He was a devil and a monster , and there can be no judge in the world who would punish my husband for having killed him . """	False	False	neutral
It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	it very clear that we shall want you at the Yard	False	True	neutral
""" No ; he is clean dazed ."	False	False	"I suppose there could not be two people in your rooms , Mrs. Warren ? """	False	False	neutral
"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	he went in	False	True	neutral
you have any particular cause for uneasiness	False	True	he has acted from motives which are not criminal , and which he would wish to have known	False	True	neutral
` If not , I 'll have no more to do with you . '	False	False	She spoke in rapid and fluent but very unconventional English , which , for the sake of clearness , I will make grammatical .	False	False	neutral
"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	""" No ; he is clean dazed ."	False	False	neutral
She spoke in rapid and fluent but very unconventional English , which , for the sake of clearness , I will make grammatical .	False	False	I did not foresee	False	True	neutral
I am	False	True	YOU got yourself mixed up in the matter	False	True	neutral
""" Well , we do not seem to have much material to help us ."	False	False	on that first night he had never once gone out of the house	False	True	neutral
Yet I was aware that Gennaro was no more happy than I was in his presence .	False	False	""" I can not imagine . """	False	False	neutral
they would have done	False	True	""" How you got on to it I can not imagine . """	False	False	neutral
""" He was a devil and a monster , and there can be no judge in the world who would punish my husband for having killed him . """	False	False	he would do so	False	True	neutral
You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	You do not object to tobacco , I take it ?	False	False	neutral
we ' ve lived there fifteen years	False	True	is of some value	False	True	neutral
On the deal boards of the carpetless floor there was outlined a fresh track of blood .	False	False	""" I do not understand that ."	False	False	neutral
Our official detectives may blunder in the matter of intelligence , but never in that of courage .	False	False	` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	neutral
Since he can not communicate with her direct , he has recourse to the agony column of a paper .	False	False	It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	neutral
""" No , sir ; he looks after himself entirely . """	False	False	your new lodger remains in his rooms	False	True	neutral
""" There is nothing here , "" said he ."	False	False	her presence was not even known to the landlady who supplies her with food	False	True	neutral
it is safe in your hands	False	True	""" Education never ends , Watson ."	False	False	neutral
Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	I ' ve taken up the matter	False	True	neutral
Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	"Also , that he was to be left entirely to himself and never , upon any excuse , to be disturbed . """	False	False	neutral
` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	I can not sleep for fright .	False	False	neutral
To hear his quick step moving here and moving there from early morning to late at night , and yet never to catch so much as a glimpse of himit 's more than I can stand .	False	False	""" Well , we do not seem to have much material to help us ."	False	False	neutral
That can not be all , Watson ?	False	False	I can imagine that the word was taken out of a dictionary , which would give the noun but not the plural .	False	False	neutral
""" He had one big brown bag with himnothing else . """	False	False	he is certainly an unusual one	False	True	neutral
We have no proof that the person who came back was the person who went out .	False	False	I 've taken up the matter , and I wo not lose sight of it .	False	False	neutral
The attack upon Mr. Warren further shows that the enemy , whoever they are , are themselves not aware of the substitution of the female lodger for the male .	False	False	He lay in the roadway so shaken in his wits that he never saw what became of the cab .	False	False	neutral
The mysterious one could understand English , even if he could not print it .	False	False	Well , we ' ve lived there fifteen years	False	True	neutral
I ' ve taken up the matter	False	True	he will guide their enemies to her	False	True	neutral
He struck Gennaro senseless and fled from the house which he was never more to enter .	False	False	You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	neutral
""" But he would never cease talking of ityour kindness , sir , and the way in which you brought light into the darkness ."	False	False	"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	neutral
I can not sleep for fright .	False	False	I do not myself know where he lived , or how .	False	False	neutral
""" But we have no warrant for his arrest . """	False	False	""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	neutral
""" No , no ; the end is matted ."	False	False	she says is corroborated	False	True	neutral
she says is corroborated	False	True	""" He gave no name ? """	False	False	neutral
"There 's three folk come out since he went in , but I 'll swear he was not one of them . """	False	False	""" I do not see how that is to be managed , unless you break in the door ."	False	False	neutral
we shall want you at the Yard	False	True	After all , you have nothing to complain of .	False	False	neutral
he will guide their enemies to her	False	True	fortunately we need concern ourselves with the one paper only	False	True	neutral
her presence was not even known to the landlady who supplies her with food	False	True	"But what I can not make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	False	False	neutral
He lay in the roadway so shaken in his wits that he never saw what became of the cab .	False	False	He pays you well	False	True	neutral
"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	The mysterious one could understand English , even if he could not print it .	False	False	neutral
it very clear that we shall want you at the Yard	False	True	""" Well , we 've lived there fifteen years and no such happenings ever came before ."	False	False	neutral
No , that seems to be the finish .	False	False	"Why , bless you , Mrs. Warren , if I were your lodger you often would not see me for weeks on end . """	False	False	neutral
The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	we should find a woman , and no ordinary woman , Watson	False	True	neutral
At first I thought that it was dislike .	False	False	you have any particular cause for uneasiness	False	True	neutral
""" Dear me , Watson , "" said Homes , staring with great curiosity at the slips of foolscap which the landlady had handed to him , "" this is certainly a little unusual ."	False	False	ATTENTA gives no sense .	False	False	neutral
"I suppose there could not be two people in your rooms , Mrs. Warren ? """	False	False	"If we wait a little , Watson , I do not doubt that the affair will grow more intelligible . """	False	False	neutral
That was in yesterday 's paper , and there is nothing in to-day 's .	False	False	"What they would have done had it not been a mistake , we can only conjecture . """	False	False	neutral
Gennaro had not yet returned when he came .	False	False	he would wish to have known	False	True	neutral
on that first night he had never once gone out of the house	False	True	in New York this lady 's husband will receive a pretty general vote of thanks	False	True	neutral
""" I do not understand how you know these things , "" she said ."	False	False	There , dimly outlined at the top window , I could see the shadow of a head , a woman 's head , gazing tensely , rigidly , out into the night , waiting with breathless suspense for the renewal of that interrupted message .	False	False	neutral
I guess that in New York this lady 's husband will receive a pretty general vote of thanks	False	True	"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	neutral
The oaths and secrets of this brotherhood were frightful , but once within its rule no escape was possible .	False	False	When we have him by the heels we can see if New York can not help us to keep him .	False	False	neutral
"Why , bless you , Mrs. Warren , if I were your lodger you often would not see me for weeks on end . """	False	False	Yet I was aware that Gennaro was no more happy than I was in his presence .	False	False	neutral
I had never seen there before	False	True	you ' ve said enough to make it very clear that we shall want you at the Yard	False	True	neutral
Holmes pointed with a chuckle to one of these , a row of residential flats , which projected so that they could not fail to catch the eye .	False	False	I had never seen there before	False	True	neutral
he has acted from motives which are not criminal , and which he would wish to have known	False	True	My husband is as nervous over it as I am	False	True	neutral
ATTENTA gives no sense .	False	False	` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	neutral
""" If what she says is corroborated , I do not think she or her husband has much to fear ."	False	False	He struck Gennaro senseless and fled from the house which he was never more to enter .	False	False	neutral
` Every day my heart longs' Bleat , Watsonunmitigated bleat !	False	False	At first I thought that it was dislike .	False	False	neutral
on earth YOU got yourself mixed up in the matter	False	True	""" No , no ; the end is matted ."	False	False	neutral
` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	I can stand	False	True	neutral
My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that no possible danger could reach me .	False	False	we wait a little	False	True	neutral
""" How you got on to it I can not imagine . """	False	False	""" If what she says is corroborated , I do not think she or her husband has much to fear ."	False	False	neutral
I did not foresee	False	True	This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	neutral
""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	My husband is as nervous over it as I am , but he is out at his work all day , while I get no rest from it .	False	False	neutral
""" Well , we 've lived there fifteen years and no such happenings ever came before ."	False	False	unless you break in the door	False	True	neutral
he would wish to have known	False	True	""" And has had no letters or callers ? """	False	False	neutral
""" He gave no name ? """	False	False	` Every day my heart longs' Bleat , Watsonunmitigated bleat !	False	False	neutral
"But what I can not make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	False	False	you got on to it	False	True	neutral
Do nothing rash .	False	False	""" Well , Mr. Gregson , "" said the American , looking across at the official , "" I do not know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	False	False	neutral
fortunately we need concern ourselves with the one paper only	False	True	it not been a mistake	False	True	neutral
""" Well , Mr. Gregson , "" said the American , looking across at the official , "" I do not know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	False	False	Money 's not everything .	False	False	neutral
I do not myself know where he lived , or how .	False	False	By midday my husband and I were on our way to London , but not before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future .	False	False	neutral
what she says is corroborated	False	True	You are uneasy , as I understand , because your new lodger remains in his rooms and you can not see him .	False	False	neutral
""" I expect , as usual , he knows a good deal that we do not . """	False	False	"I suppose when you doctored you found yourself studying cases without thought of a fee ? """	False	False	neutral
""" Well , apart from this cigarette-end , was it not suggestive that the only time the lodger went out was immediately after his taking the rooms ?"	False	False	three folk come out since he went in	False	True	neutral
You have received your rent	False	True	you break in the door	False	True	neutral
You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	Do nothing rash .	False	False	neutral
he would do so	False	True	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can not slip us .	False	False	Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	neutral
Money 's not everything .	False	False	And then , gradually , I understood that it was more than dislike .	False	False	neutral
knew him so well	False	True	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
You are uneasy , as I understand , because your new lodger remains in his rooms and you can not see him .	False	False	we ' ve lived there fifteen years	False	True	neutral
I did not foresee	False	True	This much we can say : that it is no ordinary love escapade .	False	False	neutral
""" I do not see how that is to be managed , unless you break in the door ."	False	False	what she says is corroborated	False	True	neutral
` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	It is not an easy problem	False	True	neutral
"We can hear that quick step of his pacing up and down , up and down , night , morning , and noon ; but except on that first night he had never once gone out of the house . """	False	False	I take it	False	True	neutral
I ran him to ground in that big tenement house	False	True	` If the lady who fainted on Brixton bus 'she does not interest me .	False	False	neutral
""" Your cipher was not difficult , madam ."	False	False	The man can not come near the woman , or he will guide their enemies to her .	False	False	neutral
three words AT , TEN , TA , unless T. A. are a person 's initials	False	True	""" There is nothing here , "" said he ."	False	False	neutral
My husband is as nervous over it as I am , but he is out at his work all day , while I get no rest from it .	False	False	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
I , whose time is of some value , should interfere in the matter	False	True	I did not foresee	False	True	neutral
"Also , that he was to be left entirely to himself and never , upon any excuse , to be disturbed . """	False	False	I , whose time is of some value , should interfere in the matter	False	True	neutral
We have no excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	False	False	The oaths and secrets of this brotherhood were frightful , but once within its rule no escape was possible .	False	False	neutral
He pays you well , and if he chooses to lie concealed it is no direct business of yours .	False	False	three words AT , TEN , TA , unless T. A. are a person 's initials	False	True	neutral
We KNOW he is at the bottom of fifty murders , and yet we have nothing positive we can take him on .	False	False	you think that he has acted from motives which are not criminal , and which he would wish to have known	False	True	neutral
After all , you have nothing to complain of .	False	False	""" Dear me , Watson , "" said Homes , staring with great curiosity at the slips of foolscap which the landlady had handed to him , "" this is certainly a little unusual ."	False	False	neutral
I understand	False	True	""" I do not understand how you know these things , "" she said ."	False	False	neutral
""" Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , "" I am not very clear yet who you are or what you are ; but you 've said enough to make it very clear that we shall want you at the Yard . """	False	False	she were a Notting Hill hooligan	False	True	neutral
you think that he has acted from motives which are not criminal , and which he would wish to have known	False	True	""" Your cipher was not difficult , madam ."	False	False	neutral
There seems no other way , and fortunately we need concern ourselves with the one paper only .	False	False	""" But he would never cease talking of ityour kindness , sir , and the way in which you brought light into the darkness ."	False	False	neutral
he could not print it	False	True	I guess that in New York this lady 's husband will receive a pretty general vote of thanks	False	True	neutral
When we have him by the heels we can see if New York can not help us to keep him .	False	False	My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that no possible danger could reach me .	False	False	neutral
is of some value	False	True	knew him so well	False	True	neutral
he would wish to have known	False	True	On the deal boards of the carpetless floor there was outlined a fresh track of blood .	False	False	neutral
The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	I am	False	True	neutral
Mr. Gregson and I ran him to ground in that big tenement house	False	True	"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	neutral
And then , gradually , I understood that it was more than dislike .	False	False	Gennaro said nothing	False	True	neutral
I , whose time is of some value , should interfere in the matter	False	True	Our official detectives may blunder in the matter of intelligence , but in that of courage .	True	True	neutral
it very clear that we shall want you at the Yard	False	True	I , whose time is of some value , should interfere in the matter	True	True	neutral
"I suppose there could not be two people in your rooms , Mrs. Warren ? """	False	False	you have some particular cause for uneasiness	True	True	neutral
we shall want you at the Yard	False	True	possible danger could reach me	True	True	neutral
""" No , no ; the end is matted ."	False	False	he is a troublesome lodger , though he is certainly an unusual one	True	True	neutral
he would wish to have known	False	True	us to keep him	True	True	neutral
That was in yesterday 's paper , and there is nothing in to-day 's .	False	False	you can see him	True	True	neutral
""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	"What I did foresee is that we should find a woman , and no ordinary woman , Watson . """	True	True	neutral
I take it	False	True	we have warrant for his arrest	True	True	neutral
There seems no other way , and fortunately we need concern ourselves with the one paper only .	False	False	there can be judge in the world who would punish my husband for having killed him	True	True	neutral
is of some value	False	True	I did feel stronger for having you on my side	True	True	neutral
""" Dear me , Watson , "" said Homes , staring with great curiosity at the slips of foolscap which the landlady had handed to him , "" this is certainly a little unusual ."	False	False	Well , this morning he had gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb .	True	True	neutral
The attack upon Mr. Warren further shows that the enemy , whoever they are , are themselves not aware of the substitution of the female lodger for the male .	False	False	This much we can say : that it is ordinary love escapade .	True	True	neutral
I do not myself know where he lived , or how .	False	False	I can imagine that the word was taken out of a dictionary , which would give the noun but the plural .	True	True	neutral
The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	they are	True	True	neutral
` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	he chooses to lie concealed	True	True	neutral
your new lodger remains in his rooms	False	True	us to keep him	True	True	neutral
I did not foresee	False	True	I can sleep for fright	True	True	neutral
""" And has had no letters or callers ? """	False	False	I get rest from it	True	True	neutral
"There 's three folk come out since he went in , but I 'll swear he was not one of them . """	False	False	The words are written with a broad pointed , violet tinted pencil of a unusual pattern .	True	True	neutral
Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can not slip us .	False	False	The mysterious one could understand English , even if he could print it .	True	True	neutral
""" He gave no name ? """	False	False	` ` I 'll do you this justice , Mr. Holmes , that I was in a case yet that I did not feel stronger for having you on my side .	True	True	neutral
It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	There seems other way	True	True	neutral
""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	"` ` But we have warrant for his arrest . """	True	True	neutral
This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	they could fail to catch the eye	True	True	neutral
"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	Well , Mrs. Warren , I can see that you have some particular cause for uneasiness	True	True	neutral
He struck Gennaro senseless and fled from the house which he was never more to enter .	False	False	you are	True	True	neutral
Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	I was in a case yet that I did not feel stronger for having you on my side	True	True	neutral
"But since it is safe in your hands I see no object in continuing this business . """	False	False	such happenings came before	True	True	neutral
""" No , no ; the end is matted ."	False	False	you brought light into the darkness	True	True	neutral
it not been a mistake	False	True	Yet I was aware that Gennaro was more happy than I was in his presence .	True	True	neutral
what she says is corroborated	False	True	You do object to tobacco	True	True	neutral
you think that he has acted from motives which are not criminal , and which he would wish to have known	False	True	"Why , bless you , Mrs. Warren , if I were your lodger you often would see me for weeks on end . """	True	True	neutral
` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	"Also , that he was to be left entirely to himself and , upon some excuse , to be disturbed . """	True	True	neutral
"We can hear that quick step of his pacing up and down , up and down , night , morning , and noon ; but except on that first night he had never once gone out of the house . """	False	False	By midday my husband and I were on our way to London , but before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future .	True	True	neutral
To hear his quick step moving here and moving there from early morning to late at night , and yet never to catch so much as a glimpse of himit 's more than I can stand .	False	False	We have proof that the person who came back was the person who went out	True	True	neutral
""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	You are uneasy , as I understand , because your new lodger remains in his rooms and you can see him .	True	True	neutral
My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that no possible danger could reach me .	False	False	you are	True	True	neutral
By midday my husband and I were on our way to London , but not before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future .	False	False	I did foresee that we should find a woman , and no ordinary woman	True	True	neutral
he is certainly an unusual one	False	True	I can sleep for fright .	True	True	neutral
It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	I am very clear yet who you are or what you are	True	True	neutral
Since he can not communicate with her direct , he has recourse to the agony column of a paper .	False	False	I do know what your British point of view may be	True	True	neutral
""" Well , we do not seem to have much material to help us ."	False	False	the word was taken out of a dictionary , which would give the noun but the plural	True	True	neutral
The man can not come near the woman , or he will guide their enemies to her .	False	False	possible danger could reach me	True	True	neutral
This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	The mysterious one could print it	True	True	neutral
On the deal boards of the carpetless floor there was outlined a fresh track of blood .	False	False	would safeguard his life for the future	True	True	neutral
""" Well , we 've lived there fifteen years and no such happenings ever came before ."	False	False	my husband and I were on our way to London before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future	True	True	neutral
""" There is nothing here , "" said he ."	False	False	he had gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb	True	True	neutral
we ' ve lived there fifteen years	False	True	"If we wait a little , Watson , I do doubt that the affair will grow more intelligible . """	True	True	neutral
You are uneasy , as I understand , because your new lodger remains in his rooms and you can not see him .	False	False	I get rest from it	True	True	neutral
""" Education never ends , Watson ."	False	False	You do object to tobacco	True	True	neutral
The oaths and secrets of this brotherhood were frightful , but once within its rule no escape was possible .	False	False	This person is alone and can be approached by letter without a breach of that absolute secrecy which is desired .	True	True	neutral
There 's three folk come out since he went in	False	True	has had letters or callers	True	True	neutral
The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	` ` Well , we ' ve lived there fifteen years and such happenings came before .	True	True	neutral
""" Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , "" I am not very clear yet who you are or what you are ; but you 've said enough to make it very clear that we shall want you at the Yard . """	False	False	He lay in the roadway so shaken in his wits that he saw what became of the cab .	True	True	neutral
it is safe in your hands	False	True	"` ` He was a devil and a monster , and there can be judge in the world who would punish my husband for having killed him . """	True	True	neutral
fortunately we need concern ourselves with the one paper only	False	True	He pays you well , and if he chooses to lie concealed it is direct business of yours .	True	True	neutral
she says is corroborated	False	True	you are or what you are	True	True	neutral
three words AT , TEN , TA , unless T. A. are a person 's initials	False	True	he saw what became of the cab	True	True	neutral
Do nothing rash .	False	False	` I am very clear yet who you are or what you are	True	True	neutral
Our official detectives may blunder in the matter of intelligence , but never in that of courage .	False	False	she or her husband has much to fear	True	True	neutral
""" He had one big brown bag with himnothing else . """	False	False	I was in his presence	True	True	neutral
You have received your rent	False	True	I did feel stronger for having you on my side	True	True	neutral
He was a devil and a monster	False	True	There seems other way , and fortunately we need concern ourselves with the one paper only .	True	True	neutral
You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	I wo lose sight of it	True	True	neutral
""" No , sir ; he looks after himself entirely . """	False	False	` If the lady who fainted on Brixton bus 'she does interest me .	True	True	neutral
That can not be all , Watson ?	False	False	there can be judge in the world who would punish my husband for having killed him	True	True	neutral
` If the lady who fainted on Brixton bus 'she does not interest me .	False	False	he can communicate with her direct	True	True	neutral
You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	It is an easy problem , but he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food .	True	True	neutral
""" Not a doubt of it ."	False	False	our start had given us in arranging for a refuge for me in such a fashion that possible danger could reach me	True	True	neutral
he would do so	False	True	Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had seen there before .	True	True	neutral
We KNOW he is at the bottom of fifty murders , and yet we have nothing positive we can take him on .	False	False	there is a guilty reason for it	True	True	neutral
Mr. Gregson and I ran him to ground in that big tenement house	False	True	there could be two people in your rooms	True	True	neutral
""" No ; he is clean dazed ."	False	False	"But what I can make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	True	True	neutral
in New York this lady 's husband will receive a pretty general vote of thanks	False	True	there 's only one door , so he can slip us	True	True	neutral
I ' ve taken up the matter	False	True	I can imagine	True	True	neutral
At first I thought that it was dislike .	False	False	the person who came back was the person who went out	True	True	neutral
I can not sleep for fright .	False	False	Our official detectives may blunder in that of courage	True	True	neutral
He pays you well , and if he chooses to lie concealed it is no direct business of yours .	False	False	he is out at his work all day , while I get rest from it	True	True	neutral
And then , gradually , I understood that it was more than dislike .	False	False	he has acted from motives which are criminal , and which he would wish to have known	True	True	neutral
""" He was a devil and a monster , and there can be no judge in the world who would punish my husband for having killed him . """	False	False	he chooses to lie concealed	True	True	neutral
I understand	False	True	ATTENTA gives sense	True	True	neutral
"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	he was one of them	True	True	neutral
""" Well , apart from this cigarette-end , was it not suggestive that the only time the lodger went out was immediately after his taking the rooms ?"	False	False	I can make head or tail of	True	True	neutral
I guess that in New York this lady 's husband will receive a pretty general vote of thanks	False	True	you can see him	True	True	neutral
""" Well , Mr. Gregson , "" said the American , looking across at the official , "" I do not know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	False	False	we should find ordinary woman	True	True	neutral
I am	False	True	he came	True	True	neutral
he went in	False	True	he can slip us	True	True	neutral
We have no proof that the person who came back was the person who went out .	False	False	I can make head or tail of	True	True	neutral
I ran him to ground in that big tenement house	False	True	It is an easy problem	True	True	neutral
knew him so well	False	True	He gave name	True	True	neutral
He pays you well	False	True	The man can come near the woman , or he will guide their enemies to her .	True	True	neutral
you got on to it	False	True	My husband is as nervous over it as I am , but he is out at his work all day , while I get rest from it .	True	True	neutral
he has acted from motives which are not criminal , and which he would wish to have known	False	True	"` ` And has had letters or callers ? """	True	True	neutral
""" How you got on to it I can not imagine . """	False	False	It is an easy problem , but he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food .	True	True	neutral
""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	he would cease talking of it and the way in which you brought light into the darkness	True	True	neutral
""" But we have no warrant for his arrest . """	False	False	such happenings came before	True	True	neutral
